time,data
6292890.9020000985,42767
6292890.910000099,42767
6292890.916000099,42767
6292890.923000099,42767
6292890.929000099,42767
6292890.932000099,42767
6292890.935000098,42767
6292890.943000099,42767
6292890.950000099,42767
6292890.9590000985,42767
6292890.966000099,42767
6292890.974000099,42767
6292890.9820000995,42767
6292891.111000099,42767
6292891.116000099,42767
6292891.1240000995,42767
6292891.1310001,42767
6292891.1390001,42767
6292891.1450001,42767
6292891.1510001,42767
6292891.1580001,42767
6292891.1640001,42767
6292891.1690001,42767
6292891.177000101,42767
6292891.1800001,42767
6292891.1900001,42767
6358477.4560001,42767
6358477.4640001,42767
6358477.4670001,42767
6358477.4750001,42767
6358477.483000101,42767
6358477.4860001,42767
6358477.4940001005,42767
6358477.643000101,42767
6358477.6530001005,32441
6358477.6560001,42767
6358477.6650001,27028
6358477.6730001,42767
6358477.6810001,42767
6358477.6850001,42767
6358477.6910001,42767
6358477.699000101,42767
6358477.707000101,42767
6358477.715000101,42767
6358477.721000101,42767
6358477.728000102,42767
6358477.7330001015,42767
6358477.741000102,42767
6358477.749000102,42767
6358477.755000102,42767
6358477.761000102,42767
6358477.768000103,42767
6358477.774000103,42767
6358477.781000103,42767
6358477.918000103,42767
6358477.925000103,42767
6358477.933000104,42767
6358477.939000104,42767
6358477.942000103,42767
6358477.950000104,42767
6358477.958000104,42767
6424012.958000104,42767
6424012.966000104,42767
6424012.973000105,42767
6424012.979000105,42767
6424012.985000105,42767
6424012.992000105,42767
6424012.998000105,42767
6424013.005000105,42767
6424013.011000105,42767
6424013.019000106,42767
6424013.025000106,42767
6424013.032000106,42767
6424013.037000106,42767
6424013.045000106,42767
6424013.051000106,42767
6424013.054000106,42767
6424013.187000106,42767
6424013.190000106,33712
6424013.197000106,42767
6424013.203000106,42767
6424013.213000106,42767
6424013.217000105,42767
6424013.224000106,42767
6424013.233000105,42767
6489599.578000105,42767
6489599.585000105,42767
6489599.593000106,42767
6489599.5980001055,42767
6489599.6040001055,42767
6489599.610000106,42767
6489599.615000105,42767
6489599.623000106,42767
6489599.630000106,42767
6489599.638000106,42767
6489599.6440001065,42767
6489599.650000107,32600
6620687.969000105,31303
6686235.131000104,29326
6686235.139000105,29794
6686235.144000105,30679
6686235.152000105,32306
6686235.160000105,32928
6686235.168000106,33155
6686235.171000105,33246
6686235.176000105,33814
6686235.184000106,34972
6686235.192000106,34520
6686235.198000106,34621
6686235.206000106,35739
6686235.210000106,36337
6686235.214000106,36639
6686235.224000106,37401
6686235.389000106,33614
6686235.397000106,33571
6686235.405000106,33466
6686235.4110001065,33388
6751770.4110001065,33388
6751770.418000107,33348
6751770.426000107,33273
6751770.432000107,33210
6751770.437000107,33322
6751770.443000107,33320
6751770.451000107,33370
6751770.454000107,33311
6751770.462000107,33135
6751770.662000108,32703
6751770.670000108,32576
6751770.675000108,32642
6751770.682000108,32452
6751770.685000108,32361
6751770.6900001075,32328
6751770.698000108,32275
6751770.706000108,32119
6751770.714000109,32108
6751770.722000109,32004
6751770.725000109,31979
6751770.731000109,32154
6751770.739000109,32669
6751770.747000109,31976
6751770.752000109,31449
6751770.755000109,31437
6751770.765000109,31717
6751770.773000109,31220
6751770.781000109,31634
6751770.787000109,32140
6751770.92600011,34596
6751770.93300011,36587
6751770.93900011,36737
6751770.94600011,34089
6751770.95000011,33058
6751770.95800011,34621
6751770.966000111,36202
6751770.973000111,35717
6751770.976000111,35010
6751770.984000111,31631
6751770.987000111,31213
6751770.995000111,31889
6751771.003000111,32603
6751771.008000111,35511
6751771.013000111,36100
6751771.1860001115,31258
6751771.194000112,33338
6751771.202000112,33176
6751771.210000113,33644
6751771.214000112,33796
6751771.219000112,33841
6751771.227000113,33549
6751771.234000113,33450
6751771.242000113,34205
6751771.250000114,33712
6751771.256000114,33661
6751771.262000114,34450
6751771.269000114,33072
6751771.277000114,34549
6751771.283000114,35217
6751771.290000115,35236
6751771.296000115,35261
6817318.3350001145,35646
6817318.342000115,35830
6817318.348000115,36577
6882853.348000115,36577
6882853.356000115,36239
6882853.363000115,37271
6882853.367000115,37921
6882853.374000115,38018
6882853.379000115,38042
6882853.387000116,37738
6882853.395000116,37348
6882853.401000116,34744
6882853.487000116,31592
6882853.494000116,31325
6882853.500000116,31732
6882853.505000116,31721
6882853.511000116,30992
6882853.519000117,31709
6882853.527000117,31596
6882853.534000117,31610
6882853.537000117,31560
6882853.545000117,31689
6882853.553000118,31923
6882853.559000118,31943
6882853.566000118,31764
6882853.574000118,32433
6882853.580000118,31376
6882853.788000118,38160
6882853.793000118,37945
6882853.798000118,37982
6882853.804000118,37850
6882853.814000118,36131
6882853.822000118,37003
6882853.830000118,37858
6882853.838000119,36472
6882853.844000119,35251
6882853.851000119,36002
6882853.854000119,36350
6882853.859000118,35760
6882853.867000119,34586
6882853.875000119,34219
6882853.881000119,35743
6882853.887000119,34546
6882853.89500012,34116
6882853.90300012,33757
6882853.91000012,34136
6882853.91300012,34301
6882853.92100012,34135
6882853.929000121,34589
6882853.9340001205,34804
6882853.942000121,34933
6882854.044000121,36911
6882854.051000121,37556
6882854.055000121,36836
6882854.065000121,38122
6882854.073000121,39057
6882854.081000121,38960
6882854.087000121,38653
6882854.383000121,36021
6882854.388000121,35679
6882854.393000121,35860
6882854.399000121,30646
6882854.407000122,33003
6882854.412000122,33928
6882854.422000121,39182
6882854.425000121,39429
6882854.431000121,37878
6882854.438000121,39691
6882854.4460001215,40943
6882854.451000121,40991
6882854.459000122,41413
6882854.467000122,42299
6882854.475000123,42767
6882854.481000123,42767
6882854.606000123,42767
6882854.612000123,42767
6882854.617000123,42767
6882854.623000123,42767
6882854.630000123,42767
6882854.639000122,42767
6882854.644000122,42325
6882854.652000123,42767
6882854.660000123,40843
6882854.663000123,40204
6882854.670000123,42027
6882854.678000123,36904
6882854.687000123,35159
6882854.694000123,42767
6882854.699000123,42767
6882854.707000123,40061
6882854.955000123,35888
6882854.961000123,34120
6882854.969000123,36611
6882854.974000123,36057
6882854.982000124,35354
6882854.990000124,35608
6882854.996000124,37376
6882855.003000124,37693
6882855.009000124,35586
6882855.015000124,33964
6882855.023000125,34011
6882855.030000125,34011
6948390.030000125,34011
6948390.038000125,34840
6948390.0440001255,34710
6948390.052000126,35756
6948390.059000126,37382
6948390.065000126,39095
6948390.071000126,39130
6948390.075000126,36155
6948390.239000126,42173
6948390.244000126,42767
6948390.252000126,39005
6948390.260000126,42767
6948390.267000127,42365
7013937.116000127,40871
7013937.124000127,42341
7013937.1300001275,41228
7013937.1360001275,39625
7079472.1360001275,39625
7079472.143000128,40198
7079472.149000128,36534
7079472.157000128,37917
7079472.1590001285,38839
7079472.167000129,40053
7079472.175000129,36897
7079472.181000129,39293
7079472.18900013,31221
7079472.19400013,29903
7079472.1990001295,35747
7079472.2050001295,35107
7079472.32700013,33285
7079472.33200013,33347
7079472.335000129,33140
7079472.344000129,33605
7079472.352000129,33770
7079472.36000013,33755
7079472.36800013,34180
7079472.37500013,31033
7079472.38100013,30551
7079472.38400013,30490
7079472.38800013,30411
7079472.397000129,30555
7079472.40400013,28538
7079472.41200013,28034
7079472.42000013,30371
7079472.428000131,33837
7079472.434000131,35894
7145007.434000131,35894
7145007.440000131,34232
7145007.447000131,26465
7145007.453000131,22769
7145007.460000131,25863
7145007.466000131,30447
7145007.472000131,22769
7145007.479000132,22769
7145007.485000132,25085
7210554.301000131,22769
7210554.304000131,22769
7210554.437000131,22769
7210554.445000132,22787
7210554.4500001315,25543
7210554.456000132,26335
7210554.464000132,24569
7210554.469000132,25778
7210554.472000131,24162
7210554.479000132,22769
7210554.487000132,24577
7210554.496000132,23750
7210554.503000132,27874
7276089.503000132,27874
7276089.511000132,26174
7276089.519000133,29239
7276089.525000133,31449
7276089.532000133,31317
7276089.538000133,30137
7276089.541000132,30910
7276089.549000133,35423
7276089.704000133,24092
7341643.517000133,33739
7341643.521000133,42767
7341643.784000133,31298
7341643.790000133,40625
7341643.793000133,41527
7341643.801000133,42767
7341643.809000134,42767
7341643.817000134,22769
7341643.824000134,22769
7341643.830000134,22769
7407178.830000134,22769
7407178.837000134,22769
7407178.843000134,25395
7407178.8490001345,28235
7407178.854000134,35170
7407178.861000135,36201
7407178.869000135,34324
7407178.873000135,37343
7407178.881000135,36603
7407178.888000135,22769
7407178.896000136,42423
7407178.899000135,42767
7472724.882000135,40075
7472724.8890001355,32569
7472724.897000136,35261
7472725.033000136,22769
7472725.039000136,22769
7472725.047000136,22769
7472725.052000136,22769
7472725.058000136,42767
7472725.068000136,22769
7472725.076000136,22769
7472725.079000136,22769
7472725.087000136,22769
7472725.095000137,22769
7472725.103000137,22769
7472725.106000137,22769
7472725.114000137,26271
7472725.121000137,27221
7472725.129000138,22769
7472725.135000138,22769
7472725.143000138,22769
7472725.150000138,29459
7472725.156000138,29497
7472725.161000138,22769
7472725.167000138,32985
7472725.2940001385,34367
7472725.300000139,42767
7472725.308000139,42767
7472725.314000139,42377
7472725.319000139,39842
7472725.326000139,42767
7472725.330000139,42767
7472725.338000139,40801
7472725.343000139,39597
7472725.3510001395,39569
7472725.35900014,42767
7472725.36700014,37701
7472725.37000014,42261
7472725.37500014,42767
7472725.3850001395,42767
7472725.578000139,42767
7472725.58600014,42767
7472725.59300014,42767
7472725.59900014,42767
7472725.60600014,42767
7472725.61200014,42767
7472725.61500014,42767
7472725.62300014,42767
7472725.631000141,42767
7472725.639000141,42767
7472725.646000141,42767
7472725.652000141,42767
7472725.658000141,42767
7472725.662000141,42767
7472725.665000141,42767
7538271.57200014,41761
7538271.57700014,42767
7538271.585000141,42338
7538271.7550001405,38974
7538271.75800014,38928
7538271.76600014,38749
7538271.76900014,38818
7538271.77400014,38426
7538271.78000014,38401
7538271.78800014,38237
7538271.795000141,38844
7538271.80400014,37723
7538271.80800014,37486
7538271.8170001395,37691
7538271.82500014,37408
7538271.828000139,37292
7538272.02200014,36015
7538272.032000139,34595
7538272.038000139,34728
7538272.044000139,34932
7538272.05100014,34725
7538272.05600014,34921
7538272.060000139,35329
7538272.06800014,34825
7538272.072000139,34633
7538272.081000139,33633
7538272.089000139,33338
7538272.094000139,33111
7538272.10200014,33043
7538272.11000014,33015
7603807.11000014,33015
7603807.11600014,32965
7603807.1240001405,33080
7603807.131000141,33277
7603807.137000141,34424
7603807.144000141,34011
7603807.150000141,33596
7603807.156000141,33535
7603807.286000141,32820
7603807.292000141,32755
7603807.297000141,32722
7603807.304000141,32768
7603807.3120001415,33038
7603807.320000142,32898
7603807.328000142,33009
7669353.160000143,32765
7669353.168000143,32723
7669353.174000143,32959
7734888.174000143,32959
7734888.182000143,33368
7734888.189000144,33313
7734888.197000144,33286
7734888.387000144,32812
7734888.395000145,30079
7734888.401000145,28420
7734888.408000145,29012
7734888.414000145,29318
7734888.422000146,29328
7734888.425000145,29581
7734888.4330001455,28889
7734888.438000145,28622
7734888.443000145,27971
7734888.451000146,28957
7734888.459000146,29020
7734888.467000146,29175
7734888.473000146,29025
7734888.481000147,29087
7734888.488000147,33207
7734888.493000147,37702
7734888.649000147,36214
7734888.657000148,36393
7734888.664000148,35711
7734888.669000148,34680
7734888.675000148,34034
7734888.681000148,33888
7734888.689000148,34378
7734888.697000149,35298
7734888.702000149,33103
7734888.710000149,33148
7734888.717000149,32850
7734888.726000149,33100
7734888.731000149,31243
7734888.739000149,33336
7734888.742000149,33444
7734888.915000149,38891
7734888.923000149,38086
7800434.699000149,35400
7800434.706000149,32200
7800434.711000149,27960
7800434.7190001495,27146
7800434.722000149,26860
7800434.730000149,26860
7800434.73800015,27823
7800434.74600015,28550
7800434.75100015,31918
7800434.75700015,34455
7800434.76300015,34480
7800434.77000015,34574
7800434.77500015,34698
7800434.783000151,35024
7800434.78600015,34995
7800434.79500015,33390
7800434.79900015,33599
7800434.808000149,34242
7800434.81600015,34233
7800434.82400015,35528
7800434.83200015,27319
7800434.839000151,27548
7800434.845000151,27533
7800434.851000151,27600
7800434.858000151,27816
7800434.863000151,27199
7800434.869000151,27195
7800434.955000151,34582
7865969.955000151,34582
7865969.960000151,37119
7865969.968000151,35635
7865969.971000151,33600
7865969.979000151,37062
7865969.987000152,38495
7865969.992000151,38486
7865970.000000152,33711
7865970.003000151,35766
7865970.013000151,38845
7865970.0210001515,38624
7865970.029000152,38492
7865970.035000152,38304
7865970.042000152,38447
7865970.050000153,38259
7865970.227000153,40034
7865970.234000153,40062
7865970.240000153,40903
7865970.247000153,40860
7865970.251000153,40157
7865970.259000153,39830
7865970.264000153,40426
7865970.269000153,40379
7865970.275000153,40040
7865970.2830001535,39839
7865970.288000153,40131
7865970.295000154,33033
7865970.303000154,40162
7865970.311000154,40206
7865970.319000155,40433
7865970.327000155,40103
7865970.333000155,40428
7865970.339000155,39137
7865970.522000155,24616
7865970.530000156,42533
7865970.538000156,42767
7865970.544000156,41919
7865970.551000156,39696
7865970.5570001565,32925
7865970.563000157,29971
7865970.571000157,32580
7865970.575000157,32887
7865970.583000157,39599
7865970.591000157,42767
7865970.594000157,41319
7865970.602000157,35531
7865970.783000157,42767
7865970.792000157,42767
7865970.795000156,42767
7865970.805000156,42767
7865970.813000157,42767
7865970.819000157,42767
7865970.8240001565,42767
7865970.831000157,42767
7865971.112000157,37154
7865971.119000157,35281
7865971.125000157,38719
7865971.131000157,39737
7865971.138000158,39536
7865971.3360001575,35424
7865971.339000157,35587
7865971.346000157,37484
7865971.354000158,37026
7865971.392000157,36694
7865971.397000157,36637
7865971.403000157,36688
7865971.411000158,36470
7865971.419000158,36545
7865971.4270001585,35888
7865971.435000159,34766
7865971.442000159,34460
7865971.445000159,34215
7865971.453000159,34680
7865971.461000159,35083
7865971.467000159,34290
7865971.47400016,34136
7865971.60000016,31126
7865971.60700016,32136
7865971.61300016,31951
7865971.61900016,32918
7865971.6270001605,33715
7865971.634000161,33196
7865971.640000161,33426
7865971.64300016,32761
7931517.22000016,37783
7931517.22400016,37886
7931517.58800016,38125
7931517.59600016,37781
7931517.60000016,38041
7931517.60800016,37835
7931517.61200016,37813
7997063.14500016,37704
7997063.15100016,37666
7997063.16100016,37602
7997063.16900016,37531
7997063.17500016,37207
7997063.18000016,37333
7997063.18800016,37194
7997063.19300016,37167
7997063.32900016,34263
7997063.33200016,33685
7997063.34000016,33684
7997063.34800016,33232
7997063.356000161,33174
7997063.358000161,33563
7997063.3660001615,33508
7997063.370000161,33569
7997063.378000162,33392
7997063.382000161,33568
7997063.388000161,33611
7997063.396000162,33690
7997063.404000162,33512
7997063.409000162,33480
7997063.415000162,33250
7997063.425000162,33451
7997063.433000162,33449
7997063.439000162,33048
7997063.4460001625,33413
7997063.454000163,33348
7997063.457000162,33219
7997063.612000163,32600
7997063.618000163,32848
7997063.6220001625,33185
7997063.630000163,33578
7997063.634000163,33655
7997063.642000163,33199
7997063.650000163,32991
7997063.657000164,33356
7997063.665000164,31081
7997063.671000164,30755
7997063.679000164,31659
7997063.686000165,31591
7997063.692000165,31737
7997063.698000165,32085
7997063.705000165,33258
7997063.7080001645,33540
7997063.716000165,33090
7997063.721000165,32909
7997063.726000165,33183
7997063.882000165,29723
7997063.886000165,28642
7997063.894000165,28687
7997063.902000166,28766
7997063.910000166,28072
8062609.370000166,28111
8062609.376000166,28137
8062609.383000166,28323
8062609.389000166,31147
8062609.397000167,31729
8062609.404000167,31802
8062609.410000167,31520
8062609.607000167,32481
8062609.615000167,37281
8062609.621000167,36470
8062609.628000167,36502
8062609.634000167,40817
8062609.637000167,40539
8062609.645000167,27363
8062609.648000167,25600
8062609.6580001665,26063
8128144.661000166,26785
8128144.668000166,24629
8128144.674000166,26514
8128144.680000166,24740
8128144.687000167,24862
8128144.693000167,25302
8128144.703000166,26781
8128144.882000166,34749
8128144.888000166,33369
8128144.896000166,25000
8128144.904000167,24825
8128144.9080001665,26244
8128144.914000167,24860
8128144.9190001665,24740
8128144.9250001665,24914
8128144.932000167,28696
8193679.932000167,28696
8193679.941000166,33313
8193680.154000167,37053
8259225.5440001665,40818
